          0.1550866913126997E+01,          0.5836904646581382E+00,          0.4508558851276191E+00,          0.1414149523043352E+01,
          0.1551160569787574E+01,          0.5834408561935048E+00,          0.4505913896366581E+00,          0.1414513537298877E+01,
          0.1551067943515359E+01,          0.5830213827358306E+00,          0.4502525423124408E+00,          0.1414302626695177E+01,
          0.1550557125950399E+01,          0.5831305389698226E+00,          0.4503899857860716E+00,          0.1413792335656970E+01,
