          0.4592005912591411E+01,          0.2893797368652734E+01,         -0.4567401174432685E+01,         -0.2844722192336155E+01,
          0.4592308751519470E+01,          0.2893954378735921E+01,         -0.4567714843149973E+01,         -0.2844992431586523E+01,
          0.4592377565890096E+01,          0.2894116581530180E+01,         -0.4567850316196641E+01,         -0.2844960479797432E+01,
          0.4592026690988677E+01,          0.2893895160261520E+01,         -0.4567587668675265E+01,         -0.2844773344995367E+01,
