          0.8232101017239727E+00,          0.1626540281421765E+01,          0.1178743135573966E+01,          0.3709234134914127E+00,
          0.8232612657869418E+00,          0.1627024712220378E+01,          0.1178901768386531E+01,          0.3706103428382079E+00,
          0.8229088207011935E+00,          0.1626853757929310E+01,          0.1178589747337263E+01,          0.3701822408096762E+00,
          0.8228431458869603E+00,          0.1626334124495007E+01,          0.1178410055273491E+01,          0.3704467066187171E+00,
