          0.1000785174616392E+01,          0.9983552644274342E+00,          0.9992877545804230E+00,          0.1001562479643650E+01,
          0.1000711068863463E+01,          0.9982797997584748E+00,          0.9992129391465848E+00,          0.1001489197967795E+01,
          0.1000486987816992E+01,          0.9980551494899094E+00,          0.9989886214510905E+00,          0.1001265275368973E+01,
          0.1000113557553963E+01,          0.9976832531235019E+00,          0.9986159005478842E+00,          0.1000891196138261E+01,
