          0.1792762928495169E+01,          0.5027754235183093E+00,         -0.1768243268612201E+01,         -0.4536760895301106E+00,
          0.1792894529650451E+01,          0.5028186931812956E+00,         -0.1768387806022757E+01,         -0.4537097280345127E+00,
          0.1792965100919799E+01,          0.5028094727033854E+00,         -0.1768408299172117E+01,         -0.4537440408057329E+00,
          0.1792840100797212E+01,          0.5027587383055404E+00,         -0.1768258368849846E+01,         -0.4537174275439189E+00,
