          0.7162909802537221E+00,          0.4640894945693245E+00,          0.1285921270971023E+01,          0.1533120416452232E+01,
          0.7162603255270596E+00,          0.4639210379874945E+00,          0.1286175105580508E+01,          0.1533515989480062E+01,
          0.7158836425188513E+00,          0.4634622741120707E+00,          0.1285888832062061E+01,          0.1533252510837538E+01,
          0.7159137052386244E+00,          0.4636160925374462E+00,          0.1285640882563830E+01,          0.1532831059802943E+01,
