         -0.9342020812930495E-02,          0.9728585728424338E-01,          0.3388304343716498E-01,         -0.4820690326398720E-01,
         -0.9341495989502898E-02,          0.9729117814795113E-01,          0.3388314340144524E-01,         -0.4821287733106103E-01,
         -0.9341822590484728E-02,          0.9729347705611588E-01,          0.3388270371952199E-01,         -0.4821434404297020E-01,
         -0.9341799657373102E-02,          0.9728759133295498E-01,          0.3388316361320336E-01,         -0.4820893530432710E-01,
