          0.2591212048419511E+01,          0.4169835507029358E+01,         -0.2566667442395589E+01,         -0.4120767503439042E+01,
          0.2591338363799440E+01,          0.4170076483290856E+01,         -0.2566811822025786E+01,         -0.4121079407606503E+01,
          0.2591389509547360E+01,          0.4170234724382611E+01,         -0.2566838484381260E+01,         -0.4121105056829768E+01,
          0.2591258794898413E+01,          0.4169953169422483E+01,         -0.2566716048947473E+01,         -0.4120832876164636E+01,
