          0.4561341073978041E+00,          0.6046097830548924E+00,          0.1545654120867826E+01,          0.1393085789928620E+01,
          0.4558865647729296E+00,          0.6044789335683927E+00,          0.1546052858640433E+01,          0.1393385402503204E+01,
          0.4555177379707067E+00,          0.6040491295262260E+00,          0.1545886303600910E+01,          0.1393100341101348E+01,
          0.4557141572184458E+00,          0.6040767658701229E+00,          0.1545456143884531E+01,          0.1392695480588400E+01,
