         -0.4181611470762576E+01,          0.3678049319739718E+01,          0.4206205735940410E+01,         -0.3628955175693523E+01,
         -0.4181898149368759E+01,          0.3678308353948655E+01,          0.4206489998661763E+01,         -0.3629306301581082E+01,
         -0.4182033743267132E+01,          0.3678470229009705E+01,          0.4206558931139856E+01,         -0.3629334463602648E+01,
         -0.4181773698338925E+01,          0.3678149695937874E+01,          0.4206227314329241E+01,         -0.3629066617092613E+01,
