          0.1625958534697742E+01,          0.9455411357808453E+00,          0.3760686891337190E+00,          0.1051835209114662E+01,
          0.1626404305718913E+01,          0.9456335512238255E+00,          0.3757863969719365E+00,          0.1051993913679977E+01,
          0.1626276013489210E+01,          0.9452145950181722E+00,          0.3754138359460793E+00,          0.1051612719589227E+01,
          0.1625823284462476E+01,          0.9451108711488486E+00,          0.3756915595331499E+00,          0.1051419004986010E+01,
